movieId	type
tt0532828	Drama
tt0087938	Crime
tt0087938	Drama
tt4967706	Horror
tt8272414	Music
tt8272414	Short
tt4560652	Comedy
tt1053678	Reality-TV
tt3877276	Adventure
tt3877276	Reality-TV
tt0895588	Drama
tt0895588	Family
tt0895588	Romance
tt1120016	Drama
tt5411674	News
tt1981911	Music
tt6469968	News
tt6469968	Talk-Show
tt8462600	Crime
tt8462600	Thriller
tt5249092	Documentary
tt5249092	Drama
tt5249092	Music
tt1987832	News
tt1987832	Talk-Show
tt4379768	Comedy
tt7639808	Drama
tt0121882	Action
tt0121882	Comedy
tt4033216	Comedy
tt1597700	Comedy
tt1597700	Drama
tt1597700	Romance
tt8337032	Comedy
tt8337032	Family
tt0549389	Drama
tt0549389	Romance
tt4658294	Documentary
tt4658294	Short
tt8940774	\N
tt0103230	\N
tt3570668	Comedy
tt3441132	Comedy
tt7010116	\N
tt9151948	Action
tt9151948	Crime
tt9151948	Drama
tt1751863	Game-Show
tt5708548	Comedy
tt5708548	Game-Show
tt5708548	Talk-Show
tt4069118	Drama
tt4069118	History
tt1625147	Documentary
tt6856636	Talk-Show
tt0370009	Documentary
tt0370009	Short
tt1740041	Comedy
tt1740041	Short
tt0813702	\N
tt1863994	Comedy
tt1863994	News
tt1863994	Talk-Show
tt5956072	Reality-TV
tt2110752	Drama
tt2110752	Romance
tt3769756	Animation
tt3769756	Comedy
tt3769756	Drama
tt6673536	Crime
tt3627970	Reality-TV
tt8714340	Comedy
tt9054864	\N
tt0269030	Comedy
tt0269030	Short
tt1942552	Drama
tt1942552	Romance
tt5067550	Comedy
tt2265029	Drama
tt2115820	Talk-Show
tt2409634	Drama
tt4101758	Drama
tt9032570	Comedy
tt7898628	Adult
tt8156112	Music
tt8156112	Short
tt5740512	Game-Show
tt5397236	Comedy
tt5397236	Documentary
tt5397236	Talk-Show
tt3645030	News
tt3645030	Talk-Show
tt4688710	Family
tt3593604	News
tt0849668	Crime
tt1326468	Comedy
tt1316845	Action
tt1316845	Drama
tt1316845	Romance
tt5292604	Drama
tt0713924	Drama
tt0713924	Mystery
tt0713924	Thriller
tt4156302	News
tt6040552	Adult
tt5998938	Game-Show
tt5998938	Reality-TV
tt8186596	Drama
tt8186596	Romance
tt3320424	News
tt3320424	Sport
tt1467542	Animation
tt5218178	Comedy
tt2640228	Drama
tt1060741	Drama
tt8275502	Drama
tt8275502	History
tt8275502	Romance
tt1116459	Animation
tt1116459	Comedy
tt1116459	Romance
tt7822788	Music
tt7822788	Short
tt0338038	Drama
tt0338038	Family
tt0338038	Short
tt1761151	News
tt1761151	Talk-Show
tt9127750	Drama
tt9127750	Romance
tt4059672	Comedy
tt4059672	Crime
tt4059672	Drama
tt6345276	Documentary
tt6345276	News
tt2566430	Comedy
tt2566430	News
tt0764384	Comedy
tt8496268	\N
tt1517716	Crime
tt1517716	Documentary
tt1517716	Drama
tt6918714	Animation
tt6918714	Short
tt5646990	Talk-Show
tt3991056	Action
tt3991056	Crime
tt3991056	Drama
tt1569878	Family
tt1569878	Game-Show
tt0090657	Drama
tt0176515	Action
tt0176515	Animation
tt0176515	Comedy
tt2709830	Drama
tt2709830	Romance
tt2130780	Reality-TV
tt0322632	\N
tt0588437	Comedy
tt0588437	Talk-Show
tt1986677	Talk-Show
tt0374301	Comedy
tt0374301	Drama
tt0374301	Short
tt5003194	Talk-Show
tt5551270	Drama
tt5551270	Romance
tt0230922	Drama
tt0230922	Short
tt1004581	Biography
tt1714502	Drama
tt1714502	Fantasy
tt9057728	Crime
tt9057728	Drama
tt0552948	Comedy
tt0552948	News
tt0552948	Talk-Show
tt4814356	Comedy
tt4814356	Music
tt4814356	Talk-Show
tt5842530	Drama
tt5842530	Romance
tt7845880	Comedy
tt7845880	Crime
tt7845880	Drama
tt2585288	Drama
tt1115843	Drama
tt3238396	Drama
tt3238396	Family
tt5741810	History
tt5123376	Action
tt5123376	Adventure
tt5123376	Animation
tt7688344	\N
tt5162758	Animation
tt5162758	Family
tt1168799	Animation
tt1168799	Comedy
tt1168799	Drama
tt5445316	Talk-Show
tt6171696	Talk-Show
tt2536506	Fantasy
tt2536506	Horror
tt8054476	Drama
tt8054476	Romance
tt1770601	Reality-TV
tt0987986	Documentary
tt0987986	Music
tt2366979	News
tt2083308	Adventure
tt2083308	Biography
tt2083308	Documentary
tt4329694	Documentary
tt0556169	Drama
tt0556169	Fantasy
tt0556169	Mystery
tt6536254	Comedy
tt6536254	Short
tt6536254	Thriller
tt3644886	Talk-Show
tt6823058	Adventure
tt5637528	Drama
tt3501060	Short
tt3501060	Talk-Show
tt4838814	Comedy
tt4838814	Talk-Show
tt2640636	Talk-Show
tt1348341	Adventure
tt1348341	Family
tt6450032	\N
tt8565166	Adult
tt8120294	Comedy
tt8120294	News
tt8120294	Talk-Show
tt1397440	News
tt3508146	Talk-Show
tt3216002	News
tt7990668	Drama
tt7990668	Romance
tt1149177	Documentary
tt1149177	Music
tt6851838	Comedy
tt6851838	Family
tt3536814	Talk-Show
tt1055761	Reality-TV
tt2018403	Family
tt2018403	News
tt2018403	Talk-Show
tt1485183	News
tt1066357	Adult
tt9095598	Drama
tt2316472	Biography
tt1265592	Action
tt1265592	Short
tt1869324	Comedy
tt8155602	Adult
tt7725784	Family
tt1703556	News
tt7672806	Romance
tt9100884	Short
tt1975397	Comedy
tt0883712	Drama
tt0883712	Fantasy
tt1089218	Comedy
tt1884812	Drama
tt8656394	Drama
tt8656394	Romance
tt1345064	Comedy
tt1625534	Comedy
tt1625534	Drama
tt1625534	Romance
tt1333166	Comedy
tt1333166	Drama
tt1333166	Romance
tt2383697	News
tt0348976	Comedy
tt0348976	Music
tt4214094	Animation
tt4214094	Comedy
tt4214094	Family
tt0851538	Short
tt6627688	Drama
tt6627688	Horror
tt6627688	Short
tt1282257	Crime
tt1282257	Drama
tt3705132	Documentary
tt3042570	Comedy
tt0668775	Drama
tt0668775	Mystery
tt0668775	Romance
tt1310304	Drama
tt0599021	Comedy
tt0599021	Crime
tt0599021	Drama
tt2315644	News
tt3379784	Comedy
tt3379784	Music
tt3379784	Talk-Show
tt7012104	Animation
tt7012104	Family
tt2810880	Drama
tt0425722	Drama
tt0425722	Romance
tt6172898	Comedy
tt6172898	Short
tt6172898	Talk-Show
tt8308380	Comedy
tt8308380	Romance
tt5296336	Documentary
tt5296336	Reality-TV
tt1069972	History
tt5218764	Comedy
tt5218764	Romance
tt5218764	Short
tt6957928	Music
tt3140628	Comedy
tt3140628	Music
tt5139088	Drama
tt5139088	Family
tt5139088	Short
tt0445846	Drama
tt0445846	Romance
tt7665558	Drama
tt7665558	Mystery
tt7665558	Thriller
tt0105121	Comedy
tt0105121	Horror
tt0105121	Mystery
tt1362268	Comedy
tt1362268	Music
tt1362268	Short
tt8669220	Documentary
tt4819306	News
tt4819306	Talk-Show
tt3875896	Documentary
tt5053004	Drama
tt5053004	Family
tt5053004	Romance
tt2494474	Reality-TV
tt4625514	Family
tt8400558	Comedy
tt1982064	Biography
tt1982064	Documentary
tt2884876	Drama
tt2916414	\N
tt3473610	Action
tt9095556	History
tt3669494	Family
tt3994702	Action
tt3994702	Crime
tt3994702	Drama
tt0346985	Adult
tt0346985	Romance
tt2960020	Comedy
tt5261708	Talk-Show
tt3236330	Drama
tt2739992	News
tt5648894	Romance
tt6286292	Drama
tt6286292	Short
tt1214935	Comedy
tt1214935	Game-Show
tt6020390	Short
tt1184104	Drama
tt0609439	Action
tt0609439	Adventure
tt0609439	Comedy
tt1268146	Sport
tt2288712	Comedy
tt2288712	Sci-Fi
tt5708676	Sport
tt3738404	Family
tt7625742	Adult
tt2500902	Adventure
tt2500902	Drama
tt2500902	Short
tt4486710	Romance
tt2472710	Romance
tt2382135	Comedy
tt2382135	Drama
tt2382135	Music
tt0693011	\N
tt0290253	Crime
tt0290253	Drama
tt0290253	Musical
tt5780108	Talk-Show
tt7404478	Mystery
tt7404478	Short
tt3154768	Drama
tt0977085	Action
tt0977085	Adventure
tt0977085	Animation
tt8749824	Drama
tt2468606	Drama
tt3529666	News
tt0994084	Game-Show
tt3715454	Comedy
tt0938657	Adult
tt1819478	Comedy
tt1819478	Short
tt0567971	Drama
tt0567971	Romance
tt2931078	Comedy
tt0590211	News
tt7519908	News
tt7519908	Talk-Show
tt9098144	Comedy
tt9098144	Short
tt2851630	Documentary
tt0865912	Fantasy
tt0865912	Horror
tt0865912	Sci-Fi
tt3909616	Talk-Show
tt3575808	Documentary
tt3575808	Music
tt3575808	Short
tt8626504	Animation
tt0333645	Drama
tt0283862	Drama
tt0283862	Thriller
tt1825127	Short
tt1825127	Thriller
tt9050430	Animation
tt1103821	Comedy
tt1103821	Family
tt3655972	Comedy
tt3655972	Drama
tt1499648	Drama
tt1499648	Romance
tt6854676	Comedy
tt6854676	Horror
tt6854676	Mystery
tt2521244	Comedy
tt2521244	Drama
tt7998476	Drama
tt7998476	Romance
tt1155866	Comedy
tt8945486	Romance
tt1307645	Drama
tt1307645	War
tt8820622	Documentary
tt1289686	Game-Show
tt0546343	Drama
tt0546343	Romance
tt1644113	Comedy
tt1644113	Talk-Show
tt1158941	News
tt0910102	Crime
tt0910102	Drama
tt0910102	Romance
tt1544614	Reality-TV
tt0651847	Comedy
tt0651847	Family
tt0461731	\N
tt0079424	Drama
tt1806086	Documentary
tt0041647	Musical
tt0041647	Romance
tt1670304	\N
tt0043731	Drama
tt2285345	\N
tt5743838	Comedy
tt5743838	Talk-Show
tt1674220	Action
tt1674220	Drama
tt1674220	Short
tt0379726	Drama
tt2809324	\N
tt8959426	Animation
tt8959426	Comedy
tt8959426	Family
tt2841942	News
tt1143176	Comedy
tt7807076	Drama
tt0145439	Sci-Fi
tt0145439	Short
tt3343908	News
tt8396090	Animation
tt8076142	Drama
tt8076142	Short
tt1999737	Documentary
tt2614830	Reality-TV
tt0163574	Documentary
tt0163574	Short
tt0851445	Documentary
tt0710169	Family
tt8016348	History
tt0668935	Drama
tt0668935	Romance
tt2791682	Drama
tt2791682	Romance
tt3821254	Family
tt5279660	\N
tt7518812	Drama
tt2130582	Drama
tt2130582	Romance
tt8095898	Romance
tt4428428	Reality-TV
tt7732654	Action
tt7732654	Animation
tt7732654	Fantasy
tt0226355	\N
tt0547709	Game-Show
tt3295396	Action
tt3295396	Adventure
tt3295396	Sci-Fi
tt1250196	Drama
tt1250196	Romance
tt8010582	Talk-Show
tt3751572	Comedy
tt3751572	Documentary
tt3751572	Talk-Show
tt9155300	Reality-TV
tt3761958	Adventure
tt3761958	Comedy
tt3761958	Drama
tt2865258	Comedy
tt2865258	Short
tt0783871	News
tt0875071	\N
tt7582300	Adult
tt8143494	Drama
tt8143494	Romance
tt2381278	Comedy
tt2381278	Sport
tt4494400	Animation
tt4494400	Comedy
tt4494400	Romance
tt1017117	\N
tt0718059	Adventure
tt1472231	Documentary
tt0194608	Crime
tt0194608	Drama
tt0194608	History
tt6610858	Drama
tt6610858	Romance
tt6918124	Reality-TV
tt2153050	Action
tt2153050	Adventure
tt2153050	Animation
tt5982844	Drama
tt0083491	Comedy
tt1659961	News
tt2284634	News
tt2284634	Talk-Show
tt7182084	Comedy
tt7182084	Crime
tt8105452	Action
tt8105452	Crime
tt8105452	Drama
tt0209110	Documentary
tt6361728	Comedy
tt8373986	Action
tt8373986	Adventure
tt8373986	Animation
tt4408420	Comedy
tt4408420	Romance
tt8114916	Drama
tt8114916	Short
tt0509629	Drama
tt2030833	\N
tt0413003	Documentary
tt0413003	Short
tt9082600	Drama
tt9082600	Family
tt9082600	Romance
tt4190560	Talk-Show
tt2305629	Comedy
tt4216510	Crime
tt4279462	\N
tt1835727	Documentary
tt3102200	Crime
tt3102200	Drama
tt3102200	Reality-TV
tt1866489	Drama
tt6936506	Comedy
tt0980195	Adventure
tt0980195	Animation
tt0980195	Fantasy
tt0840150	Comedy
tt8517964	Comedy
tt7522572	Drama
tt4035712	Documentary
tt4035712	Short
tt1035878	Adventure
tt1035878	Family
tt1391015	Action
tt1391015	Adventure
tt1391015	Animation
tt0171508	Short
tt1088995	Adventure
tt5380256	News
tt2004055	Reality-TV
tt7953518	Documentary
tt7953518	Short
tt0388364	Drama
tt1066158	Comedy
tt1066158	Family
tt1066158	Fantasy
tt2347282	Family
tt2347282	Fantasy
tt2347282	Music
tt5481258	Comedy
tt5481258	Drama
tt1268580	Comedy
tt1268580	Family
tt0149437	Action
tt0149437	Adventure
tt0149437	Drama
tt2802874	History
tt2782640	Crime
tt2782640	Drama
tt1188616	News
tt0313946	Adventure
tt0313946	Drama
tt0970334	Drama
tt7822838	Short
tt0462501	Documentary
tt0462501	Sport
tt5591058	Drama
tt8316508	Comedy
tt8316508	Drama
tt8316508	Romance
tt0502428	Comedy
tt2395881	Comedy
tt4423864	Action
tt3259162	News
tt3259162	Talk-Show
tt1948027	Drama
tt1948027	Short
tt6468780	Comedy
tt6468780	Drama
tt6468780	Romance
tt0505059	\N
tt0064874	Comedy
tt0064874	Drama
tt3364860	Comedy
tt1556068	Short
tt7442708	Drama
tt2273398	Documentary
tt5965918	Adult
tt1759317	Talk-Show
tt5426520	Comedy
tt5426520	Family
tt5426520	Musical
tt6681010	Talk-Show
tt6485330	Drama
tt6485330	Short
tt0770169	Animation
tt0770169	Short
tt8776632	\N
tt5382006	News
tt1929201	Documentary
tt5816792	Mystery
tt7746412	Biography
tt7746412	History
tt6799432	Adult
tt0345401	Biography
tt0345401	Drama
tt0345401	History
tt2984006	Comedy
tt2984006	Reality-TV
tt2984006	Talk-Show
tt1215712	Sport
tt5237924	Documentary
tt3888572	Animation
tt3999772	Comedy
tt3999772	Game-Show
tt4841058	Drama
tt4841058	Romance
tt7985020	Adult
tt2180044	Comedy
tt2180044	Family
tt2180044	Music
tt0007087	Drama
tt0538546	Game-Show
tt0538546	Reality-TV
tt0538546	Romance
tt8181730	\N
tt1482221	Animation
tt1482221	Short
tt0296859	Drama
tt0296859	Romance
tt7305590	Music
tt7305590	Short
tt1246197	Family
tt1246197	Game-Show
tt6387986	Reality-TV
tt2999958	Comedy
tt2999958	Talk-Show
tt1453932	Documentary
tt0978937	\N
tt1080599	Comedy
tt1080599	Short
tt5881400	Adventure
tt5881400	Reality-TV
tt6251580	Documentary
tt0404982	Drama
tt0647370	Drama
tt1048661	Comedy
tt7658972	Adventure
tt7658972	Animation
tt7658972	Comedy
tt0326820	Horror
tt1075279	Comedy
tt1075279	Talk-Show
tt4988026	\N
tt0585561	Comedy
tt4281828	Sport
tt7414498	Short
tt8435072	Animation
tt8435072	Short
tt2278804	News
tt2278804	Talk-Show
tt3380260	\N
tt0343269	Drama
tt4891018	Crime
tt3780022	Comedy
tt3146886	Drama
tt5533462	Comedy
tt3530006	Comedy
tt1930669	Action
tt1930669	Crime
tt1930669	Thriller
tt6225274	Sport
tt0393729	Adult
tt3649686	Talk-Show
tt0693019	Comedy
tt0693019	Family
tt0693019	Fantasy
tt5086750	Reality-TV
tt0080290	Drama
tt0080290	Romance
tt6317550	Reality-TV
tt0664948	Drama
tt0664948	History
tt0664948	Music
tt6313524	\N
tt3333404	Comedy
tt3333404	Short
tt8351024	Action
tt6725248	Documentary
tt7030354	\N
tt0580047	Action
tt0580047	Crime
tt0580047	Drama
tt9180832	Comedy
tt8288134	Drama
tt0659364	Drama
tt8947574	Comedy
tt8947574	Drama
tt0507949	\N
tt1690867	\N
tt1032609	Documentary
tt1032609	News
tt3703966	Comedy
tt0044331	Crime
tt0044331	Drama
tt0044331	Film-Noir
tt3490848	News
tt3490848	Sport
tt4525868	Drama
tt6208760	News
tt1649197	Comedy
tt5518840	Drama
tt0452769	Drama
tt6335962	Drama
tt8059256	Documentary
tt1066803	Talk-Show
tt6810180	Reality-TV
tt0989156	Comedy
tt0989156	Drama
tt0993525	Animation
tt0993525	Comedy
tt0993525	Short
tt1099760	Comedy
tt6033644	Crime
tt0379362	Drama
tt6087790	Romance
tt2471224	Sport
tt3725374	Comedy
tt3725374	Romance
tt7584578	Comedy
tt7316460	Documentary
tt7316460	News
tt7071730	Game-Show
tt9195164	Drama
tt0911224	Comedy
tt4331604	Talk-Show
tt6998232	Documentary
tt8285150	Short
tt8494914	Music
tt8494914	Short
tt2895420	News
tt1263079	\N
tt7159664	Talk-Show
tt5937588	Comedy
tt5937588	Drama
tt5937588	Romance
tt3141964	Action
tt3141964	Adventure
tt3141964	Comedy
tt6842358	Drama
tt6842358	Family
tt6842358	Romance
tt3782138	Adventure
tt3782138	Comedy
tt3782138	Family
tt8484334	Comedy
tt0459115	Drama
tt0459115	Short
tt0874399	Crime
tt0874399	Drama
tt4900848	Documentary
tt0549153	Drama
tt0549153	Romance
tt9184722	Drama
tt4267392	War
tt0387698	Comedy
tt6368932	Family
tt6368932	Short
tt2117882	\N
tt0418934	Documentary
tt0418934	Short
tt7851906	\N
tt4077248	Talk-Show
tt6851628	\N
tt7189918	Game-Show
tt0862768	Drama
tt0862768	Sci-Fi
tt0862768	Short
tt1591801	News
tt1739056	Documentary
tt0751973	Drama
tt0751973	History
tt6900364	Family
tt1278539	Animation
tt1278539	Comedy
tt1278539	Drama
tt7078966	Talk-Show
tt1632794	Game-Show
tt7738152	Reality-TV
tt5567816	Action
tt5567816	Crime
tt5567816	Thriller
tt5341424	Adult
tt0767702	Biography
tt0767702	Documentary
tt4084342	News
tt2936802	News
tt2936802	Talk-Show
tt1696975	Comedy
tt0052560	Comedy
tt0052560	Drama
tt0052560	Musical
tt0616087	Talk-Show
tt1438723	Documentary
tt1786998	Comedy
tt7154208	Drama
tt7154208	Short
tt7048950	Drama
tt7048950	Romance
tt3435260	\N
tt4816646	\N
tt7006612	Drama
tt7006612	Family
tt6733074	News
tt6733074	Talk-Show
tt7392488	Drama
tt2209818	Family
tt3474282	Drama
tt6152102	Adult
tt7454124	Comedy
tt7774302	Drama
tt2053398	Comedy
tt2053398	Short
tt3755808	Short
tt2193704	Documentary
tt3971408	Animation
tt3971408	Short
tt5967922	Documentary
tt7910260	Action
tt7910260	Thriller
tt2636450	Comedy
tt2636450	Short
tt3694270	Drama
tt3694270	Romance
tt1975673	Adventure
tt1975673	Drama
tt0557115	Comedy
tt7548220	Biography
tt7548220	Documentary
tt7548220	History
tt3705706	Documentary
tt3705706	News
tt8904806	Sport
tt8904806	Talk-Show
tt9229794	Drama
tt7133894	Short
tt7133894	Thriller
tt6706656	Comedy
tt4835784	Game-Show
tt4835784	Music
tt4835784	Reality-TV
tt1743957	Documentary
tt1743957	Family
tt2318590	Documentary
tt2318590	Music
tt1480572	Drama
tt6159866	Drama
tt8107976	Documentary
tt8107976	Reality-TV
tt1000000	Adult
tt3242584	Animation
tt3242584	Family
tt6373480	Crime
tt6373480	Mystery
tt6373480	News
tt3445248	Talk-Show
tt3170942	Animation
tt9213396	\N
tt5917166	Drama
tt4984646	News
tt3065206	Animation
tt6018590	Adult
tt2379681	Documentary
tt1497982	Comedy
tt1497982	Drama
tt1497982	Romance
tt1484142	Crime
tt1484142	Short
tt8479284	\N
tt0883723	Comedy
tt7512462	Sport
tt7512462	Talk-Show
tt0289238	\N
tt0704409	Action
tt0704409	Adventure
tt1541095	Drama
tt1541095	Short
tt1541095	War
tt0105795	Crime
tt0105795	Drama
tt0105795	Mystery
tt5456876	Comedy
tt5456876	History
tt9166778	Animation
tt9166778	Comedy
tt9166778	Family
tt0631585	Family
tt2229982	Comedy
tt2229982	Documentary
tt6802348	Documentary
tt6802348	History
tt5939048	Comedy
tt3689312	Drama
tt3689312	Short
tt3689312	Thriller
tt0535652	Music
tt0807416	Game-Show
tt0807416	Reality-TV
tt4978690	News
tt4978690	Short
tt2104795	Talk-Show
tt2520984	News
tt0661302	\N
tt8054114	Romance
tt4053268	\N
tt5963772	Sci-Fi
tt0155190	\N
tt1857344	\N
tt2156328	Drama
tt2156328	Family
tt0646453	Talk-Show
tt6019198	Comedy
tt6019198	Talk-Show
tt6755336	Drama
tt6755336	Horror
tt6755336	Mystery
tt5821510	Talk-Show
tt6799106	Reality-TV
tt0282717	Drama
tt0282717	Mystery
tt1859859	Documentary
tt3810230	Mystery
tt0357020	Documentary
tt4401038	Documentary
tt4401038	Short
tt2264543	Drama
tt1455705	Adventure
tt1455705	Drama
tt1455705	Family
tt2402810	Music
tt2402810	Reality-TV
tt4302260	Comedy
tt8409238	Comedy
tt8409238	Short
tt8929450	Drama
tt8929450	Romance
tt1109894	Comedy
tt1109894	Drama
tt3352352	Game-Show
tt3652544	Animation
tt3652544	Comedy
tt6294908	Comedy
tt6294908	Short
tt6294908	Talk-Show
tt8749028	Adventure
tt7852742	Adventure
tt7852742	Comedy
tt7852742	Horror
tt1936596	Comedy
tt2057275	Comedy
tt2057275	Music
tt2057275	Talk-Show
tt7319370	Drama
tt7319370	Romance
tt1932142	Adventure
tt1932142	Drama
tt1932142	Fantasy
tt1190342	Drama
tt1197776	Drama
tt1463429	Comedy
tt2229966	Documentary
tt4246322	Talk-Show
tt5521756	Family
tt5521756	Short
tt0109494	Action
tt1837185	Comedy
tt6740640	Talk-Show
tt6076084	Animation
tt6076084	Comedy
tt6076084	Fantasy
tt1381442	Comedy
tt1381442	Drama
tt8414928	Drama
tt8414928	Romance
tt4862830	Adult
tt1399190	Short
tt1465531	Comedy
tt1465531	Short
tt8700576	\N
tt2071582	Crime
tt2071582	Fantasy
tt2071582	Mystery
tt3192316	News
tt2161330	Comedy
tt8875664	News
tt0990859	Drama
tt0990859	Romance
tt7371706	Documentary
tt7371706	Short
tt1319779	Adventure
tt1319779	Comedy
tt1319779	Drama
tt7470830	Sport
tt3483672	Comedy
tt3483672	Drama
tt3483672	Mystery
tt4199808	Comedy
tt0042792	Crime
tt0042792	Drama
tt0042792	Film-Noir
tt2550980	Drama
tt1630420	Drama
tt1630420	Romance
tt7157766	Sci-Fi
tt7157766	Short
tt3189238	Action
tt3189238	Comedy
tt3189238	Sport
tt4903190	Animation
tt4903190	Family
tt4903190	Fantasy
tt0237165	Animation
tt0237165	Short
tt0057222	Comedy
tt0057222	Documentary
tt0057222	Music
tt3820886	News
tt7519604	Reality-TV
tt4742482	Crime
tt3845230	Game-Show
tt8986446	Family
tt8986446	Game-Show
tt7183230	Reality-TV
tt7183230	Talk-Show
tt8370182	Romance
tt0386279	Documentary
tt5535622	Drama
tt5535622	Short
tt7658850	Adult
tt1567180	Crime
tt1567180	Drama
tt1567180	Family
tt0113981	Action
tt0113981	Drama
tt0113981	Horror
tt3032336	Documentary
tt3032336	History
tt3032336	War
tt1105691	Game-Show
tt1105691	Sport
tt6246228	\N
tt5914864	Short
tt2084903	Short
tt0049533	Drama
tt0049533	Romance
tt2182780	Game-Show
tt4627664	Horror
tt4627664	Short
tt3169592	Action
tt3169592	Comedy
tt0793156	Comedy
tt1779975	News
tt1779975	Sport
tt1779975	Talk-Show
tt4247022	Short
tt4769140	Comedy
tt8782360	\N
tt3751788	Comedy
tt3751788	News
tt5642262	Drama
tt5642262	Short
tt1067035	Documentary
tt4062976	Crime
tt4062976	Reality-TV
tt7054602	Talk-Show
tt4228224	Action
tt4228224	Adventure
tt4228224	Animation
tt9047354	Drama
tt9047354	Short
tt0323110	Comedy
tt0323110	Short
tt5650214	Short
tt0821796	Animation
tt0821796	Short
tt2879602	Game-Show
tt3242126	\N
tt6567034	Adult
tt3513762	Music
tt6487710	Reality-TV
tt1658937	Drama
tt1783168	Talk-Show
tt4739930	Drama
tt4739930	Romance
tt3099682	Comedy
tt3099682	Family
tt3099682	Game-Show
tt6936608	Music
tt2338535	Talk-Show
tt4323228	Animation
tt2215232	History
tt2990322	Action
tt2990322	Adventure
tt2990322	Documentary
tt0387769	\N
tt0815588	Drama
tt2601282	\N
tt2117272	Comedy
tt0762164	Comedy
tt0762164	Talk-Show
tt4020212	News
tt0890201	Family
tt7241800	Comedy
tt7241800	Crime
tt7241800	Drama
tt1321518	Drama
tt1049513	Comedy
tt1564633	Action
tt1564633	Adventure
tt1564633	Animation
tt0204784	Drama
tt2324026	Drama
tt2324026	History
tt1733249	Adult
tt0075494	Comedy
tt0075494	Sci-Fi
tt5009336	Reality-TV
tt4642588	Music
tt2829784	\N
tt1084171	Comedy
tt1084171	Talk-Show
tt1917190	Comedy
tt1917190	Drama
tt7050026	Thriller
tt2587842	Comedy
tt1905175	News
tt0625758	Comedy
tt0625758	Music
tt0625758	Talk-Show
tt3800022	Reality-TV
tt0924784	Crime
tt0924784	Drama
tt2891146	Drama
tt2891146	Short
tt6057388	Reality-TV
tt1105618	Drama
tt8033952	Animation
tt8033952	Comedy
tt8033952	Family
tt5677924	Documentary
tt5677924	News
tt1087606	Romance
tt1087606	Short
tt3927902	News
tt4965730	Game-Show
tt4965730	Reality-TV
tt7177548	Documentary
tt0617724	Crime
tt0617724	Drama
tt0617724	Mystery
tt0873355	Reality-TV
tt5838730	Comedy
tt5838730	Crime
tt5838730	Drama
tt2544458	Family
tt2544458	Talk-Show
tt6742140	Drama
tt2302949	Drama
tt2302949	Short
tt7512320	Action
tt7512320	Drama
tt7512320	Mystery
tt4256800	Drama
tt4256800	Romance
tt8213550	\N
tt2226306	Reality-TV
tt0870346	\N
tt7677938	Adult
tt1501644	Thriller
tt7027802	Drama
tt7027802	Short
tt5578744	Horror
tt5578744	Short
tt5578744	Thriller
tt0293626	Documentary
tt7357340	Comedy
tt7357340	News
tt7357340	Talk-Show
tt1061810	Comedy
tt1061810	Family
tt1061810	Fantasy
tt8428412	Drama
tt2086107	Family
tt3393784	Family
tt5091364	\N
tt4703434	Drama
tt4703434	Short
tt8651366	\N
tt2446810	News
tt2446810	Talk-Show
tt3393918	Sci-Fi
tt4976248	Animation
tt4976248	Family
tt8757764	Reality-TV
tt0459197	Adult
tt0724692	Comedy
tt0724692	Music
tt4626086	Talk-Show
tt6288382	Talk-Show
tt6458158	Crime
tt6458158	Drama
tt6458158	Romance
tt2244337	Documentary
tt1089321	\N
tt2772226	Talk-Show
tt0653261	Comedy
tt0653261	Family
tt0653261	Music
tt0705842	Documentary
tt5628290	Short
tt8894236	Documentary
tt8354542	\N
tt7157740	News
tt4902324	Reality-TV
tt1991356	Documentary
tt0685040	Action
tt0685040	Adventure
tt0685040	Crime
tt6807494	Romance
tt5502926	Comedy
tt5502926	Talk-Show
tt8791888	Game-Show
tt8791888	Reality-TV
tt8989204	Drama
tt2859712	Drama
tt0703996	Comedy
tt0288384	Drama
tt4346762	Comedy
tt0205315	\N
tt5518704	Adventure
tt5518704	Fantasy
tt6375338	News
tt7823606	Reality-TV
tt3469102	Animation
tt3469102	Family
tt0922453	Drama
tt0922453	Short
tt1102880	Comedy
tt2541830	Drama
tt2541830	Family
tt6464874	Music
tt6464874	Reality-TV
tt0890704	\N
tt1413258	Comedy
tt1413258	Short
tt5523124	Crime
tt5523124	Drama
tt5523124	Mystery
tt7029480	Action
tt7029480	Animation
tt7029480	Comedy
tt1781716	Comedy
tt1781716	Music
tt1781716	Talk-Show
tt4567486	Action
tt4567486	Horror
tt4567486	Sci-Fi
tt1748794	Animation
tt1748794	Family
tt8147964	Music
tt2256221	Game-Show
tt4854142	News
tt0714865	Comedy
tt0714865	Short
tt0504098	\N
tt1716912	Drama
tt1716912	Romance
tt6077878	Comedy
tt6077878	Family
tt0403011	Animation
tt0403011	Short
tt1588861	Action
tt1588861	Comedy
tt1588861	Short
tt1984058	Documentary
tt1984058	Sci-Fi
tt7468192	Drama
tt1092625	Animation
tt1092625	Family
tt1092625	Fantasy
tt2417638	Comedy
tt2417638	Drama
tt2440464	Documentary
tt2440464	Short
tt0828423	Drama
tt5795704	Drama
tt0653403	Crime
tt0653403	Drama
tt1037037	Adult
tt1315189	Adventure
tt1315189	Animation
tt1315189	Comedy
tt8232168	Drama
tt8232168	Family
tt2291722	Drama
tt2291722	Romance
tt3161744	Drama
