tconst	averageRating	numVotes
tt0743332	7.2	26
tt0743535	7.6	35
tt0743599	7.5	43
tt0743670	8.9	63
tt0743758	7.3	42
tt0743772	8.4	47
tt0743775	8.4	43
tt0743850	8.1	55
tt0743915	7.9	55
tt0743940	8.0	56
tt0744016	7.6	59
tt0745381	7.2	24
tt0745525	7.8	10
tt0745526	7.1	10
tt0745651	8.4	336
tt0745671	7.9	361
tt0745916	8.4	7
tt0746229	8.2	5
tt0746360	7.6	10
tt0746361	7.6	10
tt0746795	7.2	5
tt0747183	8.0	12
tt0747380	10.0	5
tt0747621	8.1	21
tt0747722	6.5	18
tt0747825	7.3	13
tt0747879	6.9	20
tt0747898	7.7	6
tt0748370	7.9	7
tt0748412	6.1	16
tt0748455	6.3	12
tt0748641	8.0	14
tt0748742	7.6	170
tt0748897	7.7	167
tt0749189	5.8	5
tt0749271	8.0	46
tt0749310	7.3	40
tt0749753	7.8	6
tt0750341	8.8	152
tt0751112	7.5	1569
tt0751390	8.1	98
tt0752253	8.4	187
tt0754330	6.5	24
tt0754452	7.4	8
tt0754864	7.9	53
tt0754865	8.5	60
tt0755510	9.0	24
tt0755515	8.9	37
tt0755535	9.1	34
tt0755830	9.2	11
tt0756338	6.3	6
tt0756716	8.8	9
tt0756967	8.3	1986
tt0757426	7.7	13
tt0757474	7.6	5
tt0757777	5.6	5
tt0757888	6.2	5
tt0758053	5.4	6698
tt0758112	6.7	11
tt0758205	9.1	18
tt0758358	6.7	52
tt0758497	6.4	5
tt0759156	6.3	6
tt0759860	8.7	26
tt0759952	8.4	1899
tt0759984	7.5	33
tt0760137	8.0	9
tt0760139	7.5	1065
tt0760166	6.5	363
tt0760368	5.4	7
tt0760719	8.7	16
tt0761132	7.9	446
tt0761290	8.3	1575
tt0761369	7.8	51
tt0762395	7.6	5
tt0762635	7.2	5
tt0763034	6.8	839
tt0763163	6.8	24
tt0763223	8.5	40
tt0763411	6.6	5
tt0763712	8.5	32
tt0763736	7.3	37
tt0763844	5.3	289
tt0764081	7.6	29
tt0764323	7.7	105
tt0765127	7.0	22
tt0765456	3.6	94
tt0765527	7.2	21
tt0766130	7.7	1225
tt0766605	2.9	10
tt0766716	7.7	7
tt0767549	7.6	50
tt0767632	7.4	43
tt0768876	7.5	57
tt0769856	7.2	83
tt0769858	7.2	71
tt0770254	6.0	6
tt0770590	7.5	13
tt0770803	7.3	25
tt0770814	5.5	722
tt0771103	7.5	6
tt0771129	8.8	32
tt0771396	7.2	15
tt0771757	7.8	50
tt0772173	5.8	107
tt0772258	7.0	12
tt0772526	7.8	56
tt0772573	8.3	17
tt0773375	6.8	5
tt0774265	8.1	30
tt0775473	4.5	12
tt0775998	7.2	128
tt0776044	8.1	8
tt0776533	7.8	235
tt0776649	7.0	20
tt0776793	8.9	7
tt0777267	7.9	17
tt0778652	5.0	122
tt0778822	7.6	21
tt0779646	7.6	12
tt0779692	6.2	16
tt0779726	7.9	36
tt0780256	8.4	27
tt0780365	8.3	78
tt0780733	8.8	6
tt0781073	4.8	13
tt0782119	1.7	153
tt0782155	6.5	30
tt0782170	8.7	793
tt0783520	8.8	6
tt0783551	6.0	102
tt0783601	5.6	2491
tt0783699	6.4	8
tt0783932	9.7	6
tt0784565	6.2	6
tt0784953	7.3	6
tt0785028	7.0	110
tt0785435	8.2	60
tt0785994	7.8	329
tt0786065	8.3	17
tt0786777	5.2	9
tt0786786	2.4	336
tt0786834	6.3	14
tt0786883	6.3	15
tt0787573	7.4	37
tt0788246	3.6	7
tt0788351	6.1	10
tt0788359	9.0	9
tt0788934	7.9	8
tt0789560	7.2	17
tt0789664	8.2	528
tt0789690	6.4	11
tt0789871	7.5	35
tt0789960	7.4	17
tt0790484	8.1	22
tt0790710	8.8	8
tt0790974	7.1	12
tt0791626	7.2	25
tt0791686	8.2	59
tt0791777	7.8	13
tt0791931	7.9	39
tt0792251	8.0	23
tt0792402	8.1	16
tt0792516	4.6	19
tt0792789	6.0	5
tt0792894	7.8	31
tt0792995	7.7	25
tt0793168	7.9	28
tt0793280	8.3	719
tt0793511	5.7	6
tt0793743	7.8	181
tt0794087	7.5	8
tt0794550	9.4	11
tt0795075	7.3	7
tt0795341	6.3	157
tt0795477	7.9	12
tt0795957	7.6	14
tt0796371	7.0	6
tt0796646	7.6	11
tt0797755	8.5	48
tt0797886	6.0	35
tt0798610	6.6	5
tt0798774	9.0	285
tt0799164	6.2	5
tt0799272	8.6	14
tt0799273	7.7	7
tt0799348	7.4	28
tt0799356	9.0	2558
tt0799649	8.7	10
tt0799890	6.9	126
tt0799897	8.8	6
tt0799903	9.1	7
tt0800217	6.7	54
tt0800322	4.6	226
tt0800579	8.9	12
tt0800988	8.0	6
tt0801079	6.5	17
tt0801339	5.3	12
tt0802234	7.7	6
tt0802956	2.3	279
tt0803021	7.2	133
tt0803447	7.7	10
tt0803917	5.3	12
tt0804191	7.2	9
tt0804541	3.6	192
tt0805582	6.9	28
tt0805697	8.0	6
tt0805898	8.5	185
tt0806170	7.3	510
tt0807850	7.4	7
tt0807859	7.9	27
tt0808237	5.0	1315
tt0808290	7.7	7
tt0808942	5.8	22
tt0809289	8.0	279
tt0809403	6.1	9
tt0809709	8.8	624
tt0809880	7.9	9
tt0810571	7.5	126
tt0810987	6.0	5
tt0811293	7.9	226
tt0811320	7.6	199
tt0811665	5.9	198
tt0811689	7.8	237
tt0811755	7.5	208
tt0813550	5.9	341
tt0813562	8.1	12
tt0813735	7.2	8
tt0813787	6.7	14
tt0814645	7.6	28
tt0815060	8.2	21
tt0815156	7.6	19
tt0815508	6.9	47
tt0815754	8.4	15
tt0816199	6.0	8
tt0816236	8.0	7
tt0816381	7.4	22
tt0816442	7.6	115843
tt0816940	3.4	40
tt0817352	8.0	47
tt0818224	7.6	120
tt0818514	7.0	27
tt0818742	7.8	13
tt0819409	6.6	26
tt0819724	7.7	9
tt0820153	6.3	300
tt0820549	3.9	27
tt0821016	8.0	22
tt0821424	5.8	6
tt0822952	6.8	13
tt0823067	8.8	534
tt0823523	5.9	172
tt0823959	8.0	33
tt0823972	6.6	5
tt0824193	7.0	27
tt0824774	8.7	13
tt0825003	3.9	9
tt0825146	7.8	16
tt0825339	4.9	186
tt0825348	6.9	117
tt0825526	7.2	10
tt0826298	5.4	9
tt0826391	8.6	5
tt0826655	9.0	5
tt0826756	6.0	1358
tt0826763	8.0	6
tt0826808	8.5	70
tt0827173	5.8	20
tt0827475	7.0	707
tt0827515	5.2	17
tt0827739	6.8	1112
tt0828103	4.5	1244
tt0828154	7.9	5512
tt0828291	8.4	5
tt0828367	7.0	21
tt0829472	8.0	17
tt0829530	5.8	9
tt0829690	8.3	462
tt0829698	7.4	32
tt0830465	7.5	63
tt0830470	7.5	65
tt0831302	4.1	23
tt0831312	8.6	7
tt0831760	7.1	8
tt0831933	8.4	454
tt0832624	7.0	103
tt0832780	9.5	621
tt0833071	7.2	24
tt0833567	5.6	9
tt0833804	8.1	683
tt0833906	7.8	12
tt0834408	6.4	5
tt0834593	7.9	10
tt0834670	7.0	37
tt0834880	8.0	5
tt0835010	7.8	5672
tt0836072	7.4	5
tt0836132	6.9	45
tt0836248	8.7	20
tt0836420	7.0	27
tt0837134	7.6	109
tt0837282	8.8	5
tt0837296	6.8	33
tt0837489	6.9	19
tt0838123	8.0	7
tt0838350	6.8	28
tt0839010	8.5	228
tt0839055	7.7	25
tt0839752	6.4	5
tt0839764	6.7	30
tt0839978	7.9	8
tt0840859	6.8	9
tt0841144	8.2	17
tt0841275	7.8	30
tt0841325	6.9	9
tt0841975	7.8	12
tt0842019	6.9	9
tt0842132	7.0	6
tt0842337	7.6	33
tt0843515	7.4	121
tt0843622	7.9	63
tt0845827	7.4	95
tt0846547	8.3	20
tt0846712	8.4	150
tt0847116	8.3	34
tt0847149	8.1	777
tt0847162	6.8	374
tt0847163	7.8	711
tt0847410	8.6	2223
tt0847452	8.4	159
tt0847469	4.9	16
tt0847784	8.2	355
tt0848290	5.9	14
tt0849611	7.5	17
tt0850041	6.3	188
tt0850045	7.4	35
tt0850365	4.8	5
tt0850416	6.9	7
tt0850460	6.2	5
tt0850671	7.1	9
tt0850716	8.8	5
tt0851647	6.9	206
tt0853008	10.0	6
tt0853199	4.0	49
tt0853429	7.0	37
tt0853642	8.5	22
tt0854166	7.4	33
tt0854701	5.8	49
tt0854748	7.6	206
tt0855549	7.5	522
tt0855638	7.1	8
tt0856136	6.1	291
tt0856482	9.2	12
tt0856875	8.1	20
tt0856883	7.2	17
tt0856900	7.4	21
tt0857804	7.1	183
tt0858145	8.3	7
tt0858500	5.7	67
tt0858504	7.4	8
tt0858528	7.0	8
tt0858603	7.0	8
tt0858956	6.2	6
tt0859618	8.1	26
tt0860394	3.6	14
tt0861059	7.6	25
tt0862688	5.6	36
tt0862874	5.4	5
tt0863227	7.2	15
tt0863258	8.2	71
tt0864019	8.4	5
tt0864264	6.7	22
tt0865209	8.7	14
tt0865964	6.7	7
tt0866428	8.1	8
tt0867278	6.0	38
tt0867332	5.6	8
tt0867405	6.7	6
tt0867466	6.2	5
tt0867513	4.2	6
tt0867934	7.2	12
tt0867995	7.3	10
tt0868032	6.5	202
tt0868447	6.4	5
tt0868767	5.5	10
tt0868918	8.3	6
tt0869579	7.3	10
tt0869606	6.9	8
tt0869665	8.0	7
tt0870032	6.4	162
tt0870170	6.6	20
tt0870209	4.5	539
tt0870316	7.6	9
tt0870325	7.9	7
tt0870646	7.6	5
tt0871886	4.0	502
tt0872140	7.2	11
tt0872322	3.8	16
tt0872890	6.7	27
tt0873118	9.2	16
tt0874270	7.2	18
tt0874279	2.9	46
tt0874500	6.9	11
tt0874557	8.1	10
tt0874869	3.6	484
tt0875821	7.5	18
tt0876380	6.6	8
tt0876628	3.4	5
tt0876630	8.2	5
tt0876682	7.1	8
tt0876839	6.6	5
tt0876861	5.9	7
tt0877063	8.2	5
tt0877373	7.4	194
tt0878874	8.7	6
tt0879681	7.3	114
tt0881020	7.4	5
tt0881407	7.9	9
tt0881433	7.0	6
tt0881554	7.6	10
tt0881915	7.7	46
tt0882683	7.2	5
tt0882744	5.3	88
tt0884094	7.6	9
tt0884468	7.1	92
tt0884835	5.5	80
tt0885494	5.8	248
tt0885931	8.0	7
tt0886746	7.6	5
tt0887105	8.1	7
tt0887744	7.7	12
tt0887907	6.8	5
tt0888177	8.0	5
tt0888706	7.3	26
tt0889061	6.3	35
tt0889432	8.1	8
tt0889689	7.7	27
tt0891096	6.9	37
tt0891280	6.6	48
tt0891281	6.1	27
tt0891497	7.6	22
tt0891613	5.6	50
tt0891777	7.7	7
tt0892563	7.2	11
tt0892887	7.0	20
tt0892923	5.6	13
tt0894155	8.3	11
tt0894182	7.4	12
tt0894196	8.5	18
tt0894680	4.8	6
tt0896284	9.4	5
tt0896582	6.4	15
tt0897215	7.4	1992
tt0897231	7.8	11
tt0897913	8.2	12
tt0898248	6.6	25
tt0899358	2.6	5
tt0899862	6.8	10
tt0901366	8.3	1097
tt0901975	7.2	23
tt0902025	8.0	9
tt0902087	7.8	6
tt0902301	6.8	79
tt0902473	5.3	7
tt0903135	6.0	6462
tt0903206	6.2	5
tt0905019	8.2	13
tt0906586	8.8	5
tt0906727	5.6	242
tt0906930	6.6	5
tt0907106	7.3	955
tt0908658	7.9	7
tt0909499	1.1	11
tt0909505	1.1	11
tt0909544	8.2	213
tt0910426	7.1	73
tt0910658	7.6	15
tt0910806	7.7	6
tt0910934	5.4	4720
tt0911318	6.6	5
tt0911824	7.8	5
tt0912639	6.5	16
tt0912904	6.9	7
tt0913050	6.7	61
tt0913441	7.7	37
tt0914505	6.2	5
tt0914507	6.6	5
tt0915833	5.3	6
tt0917912	7.4	36
tt0918616	7.8	9
tt0918712	9.1	624
tt0918932	6.9	12
tt0919257	6.7	7
tt0919276	8.4	5
tt0919554	8.0	7
tt0919946	8.4	35
tt0920075	7.9	14
tt0920156	10.0	5
tt0920728	6.0	22
tt0921004	7.2	26
tt0922105	7.0	20
tt0922381	4.8	12
tt0922754	8.9	44
tt0922865	8.8	43
tt0924384	8.0	23
tt0924469	6.4	19
tt0924603	9.0	8
tt0926134	8.4	7
tt0926206	6.3	7
tt0926455	8.0	21
tt0926733	8.5	6
tt0926959	7.7	30
tt0927077	6.2	5
tt0928404	6.5	13
tt0928412	8.2	19
tt0928747	8.2	32
tt0928789	8.4	5
tt0929066	7.8	8
tt0929259	7.0	148
tt0929328	7.6	47
tt0929554	6.8	50
tt0929662	7.9	158
tt0929727	7.0	31
tt0931148	6.1	7
tt0932036	7.8	33
tt0932087	8.7	6
tt0932491	8.4	19
tt0932571	6.2	48
tt0932698	5.4	24
tt0933061	5.4	188
tt0933681	7.4	8
tt0933776	8.9	11
tt0933901	8.3	835
tt0934076	8.0	36
tt0934547	6.9	13
tt0934700	7.7	20
tt0935576	8.2	14
tt0936469	4.8	117
tt0936471	3.9	2435
tt0938484	5.4	5
tt0938941	9.2	6
tt0939588	5.7	72
tt0939643	7.2	12
tt0939971	8.5	45
tt0940273	7.0	11
tt0941022	7.6	8
tt0941549	7.2	8
tt0941991	8.6	19
tt0942571	7.7	44
tt0943877	7.2	8
tt0943894	7.4	8
tt0943980	7.0	5
tt0944217	7.9	12
tt0945383	6.9	216
tt0945736	8.4	36
tt0945883	5.8	5
tt0946645	9.2	818
tt0946709	7.6	36
tt0947108	6.9	1221
tt0947610	7.4	8
tt0947734	8.0	5
tt0948364	7.8	6
tt0948430	7.0	7
tt0948461	8.5	22
tt0948471	7.0	62
tt0948475	7.7	48
tt0948539	5.1	1958
tt0949128	7.6	209
tt0949271	4.9	7
tt0949302	5.8	5
tt0949786	6.2	83
tt0949801	8.5	498
tt0950774	6.7	6
tt0950839	8.5	6
tt0951492	8.6	5
tt0951500	6.7	16
tt0951629	7.1	215
tt0951893	7.6	12
tt0952765	6.4	5
tt0952785	5.0	6
tt0953472	7.1	8
tt0953827	7.4	955
tt0953891	8.3	7
tt0954190	7.0	5
tt0954522	7.0	10
tt0954973	6.7	7
tt0955111	7.2	5
tt0955211	7.1	356
tt0955307	4.1	19
tt0956965	7.8	5
tt0957382	8.0	9
tt0957662	9.0	6
tt0958855	7.8	6
tt0959236	8.6	9
tt0959396	7.2	23
tt0959576	8.1	7
tt0959697	8.6	5
tt0960497	7.1	28
tt0960668	8.2	293
tt0961131	7.5	18
tt0961382	6.6	5
tt0961736	5.5	95
tt0962385	6.3	19
tt0962461	7.1	46
tt0962491	8.1	9
tt0963163	6.9	7
tt0963249	6.3	6
tt0964184	7.8	6
tt0964236	8.1	15
tt0965367	4.2	1245
tt0965640	6.4	16
tt0965673	6.0	6
tt0965706	7.2	17
tt0968268	8.3	18
tt0969158	8.4	22
tt0969430	8.6	1574
tt0969648	7.2	97
tt0969815	5.7	38
tt0969925	7.2	53
tt0970355	6.5	66
tt0970422	6.6	100
tt0970505	6.8	5
tt0970935	6.2	371
tt0971782	6.7	6
tt0972551	7.6	53
tt0972568	6.3	23
tt0972751	7.7	88
tt0974125	6.1	7
tt0974556	5.9	14
tt0975961	8.4	7
tt0976015	7.0	766
tt0976629	5.3	6
tt0976908	7.5	114
tt0976938	7.7	20
tt0977676	7.5	29
tt0978072	7.5	13
tt0978103	8.4	48
tt0978600	7.4	20
tt0978955	7.5	54
tt0980588	8.3	39
tt0980660	7.5	114
tt0982029	7.3	24
tt0982455	7.5	28
tt0982849	6.3	866
tt0983012	9.0	9
tt0983210	6.8	15
tt0983729	8.3	88
tt0984047	7.2	5
tt0984200	5.9	7885
tt0984237	8.0	5
tt0985060	3.7	151
tt0985382	8.7	23
tt0985515	8.4	9
tt0985765	7.7	42
tt0986346	6.8	51
tt0986957	7.6	11
tt0986971	7.4	11
tt0987049	9.6	5
tt0987601	8.4	613
tt0987828	6.2	14
tt0988370	8.8	6
tt0988687	6.7	6
tt0988711	7.2	10
tt0988749	7.5	6
tt0988789	7.9	30
tt0988816	6.3	31
tt0989171	7.5	41
tt0989390	7.0	6
tt0990216	6.5	26
tt0990430	8.9	46
tt0991233	6.0	7
tt0991348	8.0	44
tt0991783	9.0	6
tt0992775	8.6	202
tt0993619	6.8	5
tt0993835	6.0	7
tt0994288	8.7	11
tt0994707	7.5	157
tt0995045	6.3	15
tt0995577	9.0	2957
tt0995747	7.3	2892
tt0995791	7.2	26
tt0995830	6.4	21
tt0995840	2.3	1497
tt0995960	8.0	5
tt0996720	8.3	26
tt0996839	8.4	55
tt0997109	4.5	87
tt0997111	5.5	131
tt0997269	7.0	6
tt0997425	7.8	18
tt0999890	8.3	48
tt1000575	8.6	5
tt1000581	8.6	5
tt1000946	6.5	61
tt1001036	6.1	189
tt1001584	8.1	691
tt1001993	8.8	31
tt1002101	8.8	5
tt1002535	7.3	625
tt1002668	6.0	16
tt1002796	4.8	5
tt1002830	7.7	82
tt1002935	7.4	104
tt1002937	7.9	181
tt1002964	7.3	1303
tt1002975	7.5	55
tt1003478	4.5	20
tt1004259	8.0	6
tt1004296	7.4	5
tt1006324	7.3	15
tt1006937	7.6	14
tt1008808	8.9	67
tt1009016	7.6	11
tt1010254	6.7	6
tt1015217	6.6	13
tt1015441	8.9	386
tt1015980	7.3	96
tt1016101	8.1	99
tt1016114	8.4	179
tt1016306	5.6	33
tt1016459	9.9	33
tt1016659	7.3	15
tt1017659	8.0	39
tt1017765	8.7	730
tt1018824	4.7	12
tt1020002	8.8	22
tt1020232	8.6	12
tt1020516	6.3	10
tt1021733	7.4	7
tt1022492	7.5	27
tt1023713	7.9	24
tt1023820	7.7	15
tt1025121	5.2	9
tt1025492	9.0	7
tt1025525	8.5	44
tt1026019	8.3	10
tt1027129	5.9	29
tt1028612	7.0	7
tt1029177	7.6	5
tt1029243	8.6	10
tt1029266	8.9	14
tt1030410	8.7	30
tt1031437	7.8	342
tt1031517	8.3	600
tt1032067	7.7	73
tt1032746	5.8	563
tt1032803	8.7	9
tt1033556	4.6	28
tt1034006	6.7	188
tt1034032	5.8	122701
tt1034869	8.5	41
tt1035922	8.5	1077
tt1036980	6.1	8
tt1037090	5.8	527
tt1037376	5.2	8
tt1038419	6.4	49
tt1039858	9.1	15
tt1040293	8.2	452
tt1041353	7.6	5
tt1041441	7.7	175
tt1041494	8.1	7
tt1041648	6.2	6
tt1042541	7.7	53
tt1043010	7.6	5
tt1043713	8.1	14
tt1044995	3.2	6
tt1045312	7.7	216
tt1045673	2.8	222
tt1046507	8.4	23
tt1046753	8.0	27
tt1047036	8.8	519
tt1047469	6.7	13
tt1047514	8.6	14
tt1049784	5.5	8
tt1049905	8.2	5
tt1049907	8.4	5
tt1049915	8.2	5
tt1050739	5.3	1081
tt1050920	7.7	46
tt1051492	7.4	36
tt1051666	7.5	46
tt1051817	5.2	6
tt1052086	4.3	13
tt1052343	7.9	434
tt1052609	8.1	131
tt1054043	6.5	147
tt1054110	6.4	570
tt1054497	6.0	114
tt1054732	7.2	5
tt1054746	7.4	17
tt1056455	5.8	18
tt1057614	7.3	6
tt1059982	6.0	9
tt1062832	8.7	239
tt1062937	7.3	40
tt1064851	5.5	54
tt1065080	8.0	7
tt1065609	6.3	7
tt1065759	5.0	6
tt1065788	5.0	5
tt1065906	7.1	8
tt1065943	3.5	11
tt1066007	8.5	13
tt1066032	8.4	713
tt1066221	7.8	9
tt1066798	6.6	5
tt1067765	6.2	15529
tt1068242	5.9	42168
tt1068650	5.1	123
tt1068972	6.1	8
tt1071338	7.2	5
tt1072912	7.6	39
tt1075006	7.9	10
tt1075274	7.1	224
tt1075818	7.2	17
tt1075993	6.8	9
tt1076862	4.7	83
tt1077018	5.7	11
tt1077479	8.5	6
tt1078234	7.8	10
tt1079302	7.6	5
tt1079310	7.4	16
tt1079785	7.3	6
tt1080538	5.8	11
tt1081056	4.1	15
tt1082093	3.3	105
tt1083863	6.5	23
tt1084158	8.4	5
tt1084450	7.4	8
tt1084947	1.9	230
tt1085850	7.4	1001
tt1086363	4.2	80
tt1086668	5.8	5
tt1086714	6.6	65
tt1087315	7.0	12
tt1087852	6.2	175
tt1087858	4.6	200
tt1089592	6.3	22
tt1090089	8.2	9
tt1090221	7.4	25
tt1090646	5.0	1155
tt1090695	6.9	27
tt1091326	8.0	24
tt1092507	8.7	7
tt1092791	5.8	5
tt1093605	8.6	10
tt1094999	7.6	7
tt1095175	6.4	14
tt1095429	6.9	21
tt1095731	6.2	15
tt1095781	7.8	150
tt1096929	8.6	11
tt1096946	5.9	66
tt1099391	7.8	129
tt1100051	5.1	5998
tt1101029	5.2	10
tt1102114	7.3	175
tt1102883	7.2	12
tt1102888	7.0	12
tt1103655	7.2	20
tt1104032	6.2	111
tt1104387	8.8	1880
tt1104390	7.7	87
tt1105258	7.3	7
tt1105315	6.3	216
tt1106077	8.6	7
tt1106808	8.9	8
tt1106860	6.0	8415
tt1107288	7.2	6
tt1107422	5.7	14
tt1107688	7.5	73
tt1107852	7.1	32
tt1108048	7.2	37
tt1108796	5.2	18
tt1109283	8.9	11
tt1109354	5.9	8
tt1109446	5.3	9
tt1109901	7.8	16
tt1111547	8.8	48
tt1112291	7.6	28
tt1112471	7.5	28
tt1112798	6.2	65
tt1113003	7.6	5
tt1113277	9.8	5
tt1113403	8.1	9
tt1113833	6.4	175
tt1114030	7.2	6
tt1114252	6.3	10
tt1115525	7.7	9
tt1117360	5.3	7
tt1117448	7.9	174
tt1117997	5.2	5
tt1118262	7.0	7
tt1118511	7.6	12361
tt1118595	5.4	37
tt1119114	7.2	66
tt1119180	4.8	908
tt1119201	6.1	50
tt1119482	7.2	6
tt1121590	7.5	6
tt1121964	4.7	381
tt1122725	5.8	1203
tt1123397	6.7	11
tt1125867	6.0	98
tt1126488	7.1	7
tt1129437	6.4	4206
tt1129501	8.3	636
tt1129852	5.8	5
tt1131600	8.2	24
tt1132437	8.0	20
tt1133529	7.4	5
tt1133699	5.3	21
tt1134554	3.3	35
tt1135511	6.4	18
tt1135703	8.3	86
tt1136460	9.8	10
tt1136836	7.8	5
tt1136922	7.3	6
tt1138401	7.0	10
tt1138435	9.0	21
tt1139085	5.7	1974
tt1139137	7.4	7
tt1139548	7.5	15
tt1139802	5.8	9
tt1141045	7.2	5
tt1142965	7.8	12
tt1142987	8.5	15
tt1143128	3.9	14
tt1143237	8.2	640
tt1144142	7.5	8
tt1144717	6.8	12
tt1144840	8.2	12
tt1147890	4.0	6
tt1151370	6.3	25
tt1151418	5.3	26
tt1151886	6.0	7
tt1152758	8.6	28066
tt1153028	8.9	22
tt1153039	7.6	17
tt1154545	8.4	583
tt1155069	7.6	7
tt1156389	8.3	160
tt1157248	6.7	16
tt1158467	7.7	6
tt1159149	8.0	14
tt1159484	7.2	13
tt1159580	6.6	91
tt1160172	1.5	6
tt1160790	7.2	140
tt1161669	7.5	1023
tt1161671	6.3	78
tt1163187	9.0	5
tt1163200	4.6	5
tt1163349	5.3	6
tt1163655	7.3	15
tt1163697	7.2	6
tt1163763	6.3	21
tt1164285	3.1	9
tt1164727	8.2	5
tt1165957	7.9	10
tt1166683	7.0	10
tt1166818	7.5	17
tt1167234	7.7	10
tt1167893	7.8	142
tt1167896	7.2	126
tt1168050	8.0	141
tt1168672	5.7	25
tt1168705	6.5	15
tt1169315	7.2	30
tt1169838	7.8	5
tt1170713	6.7	254
tt1170819	6.8	227
tt1171665	3.8	5
tt1172224	6.0	5
tt1172973	5.0	9
tt1173202	7.7	777
tt1173287	8.2	44
tt1173584	8.4	8
tt1174451	5.8	6
tt1175896	8.4	12
tt1176920	7.9	9
tt1178226	6.2	14
tt1178243	7.9	50
tt1178339	8.2	6
tt1178431	8.0	5
tt1178468	5.0	6
tt1178496	8.0	15
tt1178522	8.2	7369
tt1178709	7.1	21
tt1178714	8.0	949
tt1179174	6.5	60
tt1179951	2.8	6
tt1180513	7.2	40
tt1181117	7.7	11
tt1183201	7.3	10
tt1183662	7.7	55
tt1183701	7.4	159
tt1184142	5.8	5
tt1184507	8.2	5
tt1184620	7.8	5
tt1185135	8.0	11
tt1185299	8.5	6
tt1185873	8.5	939
tt1186355	6.0	5
tt1186506	7.7	73
tt1186766	7.8	5
tt1188312	7.8	5
tt1188694	6.4	8
tt1188763	6.6	5
tt1188778	5.9	8
tt1188823	7.8	5
tt1189108	7.7	32
tt1190044	7.7	6
tt1190388	7.8	13
tt1190393	7.2	8
tt1190555	6.9	216
tt1190697	8.3	130
tt1191032	7.8	12
tt1191037	7.0	6
tt1191665	5.5	11
tt1191972	4.9	7
tt1192317	7.1	14
tt1192612	5.9	267
tt1193712	7.7	52
tt1193862	6.5	15
tt1194357	7.4	21
tt1194612	7.4	2637
tt1194753	6.2	14
tt1195221	6.4	5
tt1197448	6.6	43
tt1197505	8.1	11
tt1198407	7.0	42
tt1198509	3.9	80
tt1198748	7.8	13
tt1198771	6.4	5
tt1200062	6.5	23
tt1200193	7.8	6
tt1202976	6.9	11
tt1203432	8.4	35
tt1203971	6.6	5
tt1204165	5.0	7
tt1204405	8.0	9
tt1204544	7.2	28
tt1204573	8.6	7
tt1205954	8.3	11
tt1205968	8.8	8
tt1206288	5.7	7
tt1206877	7.9	626
tt1206886	8.3	204
tt1207922	7.2	84
tt1208172	6.4	5
tt1209289	6.9	39
tt1210298	7.4	19
tt1210515	6.7	6
tt1211180	7.7	6
tt1211299	8.1	20
tt1211606	8.1	50
tt1211714	7.0	20
tt1211753	7.9	147
tt1211777	6.0	19
tt1212885	8.3	11
tt1213860	1.3	164
tt1214109	7.8	20
tt1214478	7.5	10
tt1215466	7.6	12
tt1216194	7.0	7
tt1216279	7.1	198
tt1216404	7.3	24
tt1216630	8.3	243
tt1217008	7.8	5
tt1217225	7.2	67
tt1217424	8.3	7
tt1217618	6.9	7
tt1218041	5.2	120
tt1219127	5.3	17
tt1219247	7.5	10
tt1219318	4.0	7
tt1219366	7.6	15
tt1219444	5.0	7
tt1220022	6.2	11
tt1220296	7.1	15
tt1220547	7.4	9
tt1220968	3.4	5
tt1221143	7.6	45
tt1221641	7.3	235
tt1222229	8.3	30
tt1223504	6.8	16
tt1224438	7.2	13
tt1224515	7.6	101
tt1225210	3.0	7
tt1225630	8.6	15
tt1226228	3.9	9
tt1226872	7.8	5
tt1227115	6.7	59
tt1227349	7.6	95
tt1227657	7.3	24
tt1227931	4.6	1130
tt1228333	8.3	26
tt1228614	8.2	10
tt1228840	6.6	299
tt1228881	7.4	8
tt1229561	3.7	7
tt1230152	7.2	26
tt1230169	8.1	12
tt1230309	9.0	202
tt1230318	8.2	158
tt1230495	7.8	104
tt1230506	7.7	50
tt1231016	1.0	6
tt1232381	5.1	23
tt1233527	6.4	44
tt1234565	6.6	11
tt1234592	9.0	8
tt1235038	7.8	6
tt1235411	4.0	49
tt1235486	9.1	8
tt1235547	8.2	23159
tt1235844	2.0	256
tt1236182	6.1	141
tt1236216	7.9	7
tt1236394	6.4	5
tt1237194	7.4	587
tt1238293	7.0	375
tt1238704	7.8	52
tt1238766	5.5	12
tt1239190	7.5	44
tt1239305	5.2	5
tt1239312	3.5	66
tt1240040	8.1	21
tt1240791	7.2	5
tt1241906	8.5	58
tt1241964	10.0	11
tt1242111	8.4	3120
tt1242441	8.1	3830
tt1242765	3.2	6
tt1242834	6.5	11
tt1242905	7.7	20
tt1243232	5.4	40
tt1243617	6.1	232
tt1243646	8.2	188
tt1243924	8.3	17
tt1244254	5.0	5
tt1244941	8.6	17
tt1245278	8.0	9
tt1245628	7.6	24
tt1245668	7.0	5
tt1246077	5.6	11
tt1246293	7.2	6
tt1246391	9.2	11
tt1246635	6.2	15
tt1247704	5.8	5545
tt1247720	4.4	5
tt1248188	6.8	12
tt1248224	4.5	11
tt1248964	7.7	7
tt1249332	7.2	5
tt1249428	7.7	71
tt1249606	7.5	13
tt1250291	7.9	9
tt1251617	7.8	6
